"uuid";"sendervat";"sendername";"recipientvat";"recipientname";"documentid";"issuedate";"receiveddate"
"8d7e8f83-2156-4eb8-8831-4ef161742e20";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00732/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:40"
"8d96ae39-a878-47fb-b149-ba35147bf67d";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00356/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:22"
"8d9c935e-5558-422e-820d-84cdcef0e73e";"IT00155400351";"CDD S.P.A.";"IT03585750155";"IPER MONTEBELLO S.P.A.";"00078/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:13"
"8dab80a8-6130-4b36-95e5-44ec009ee808";"IT00155400351";"CDD S.P.A.";"IT01104840044";"BRUSCHETTA DARIO & C. S.A.S.";"00295/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:44"
"8def7e8f-5b40-40b2-ace0-6967b41ae381";"IT00155400351";"CDD S.P.A.";"IT03585750155";"IPER MONTEBELLO S.P.A.";"00011/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"8e1a9269-6acb-4673-a061-dce1bfb0984a";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00600/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:26"
"8e313210-6473-4351-957b-f43c5dcdacec";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00556/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:42"
"8ebf402d-2ec9-4aaf-bbf3-432609b8cdd8";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"07469/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"8fedf155-04db-4a92-9adb-64127ebebcd8";"IT00155400351";"CDD S.P.A.";"IT00407780485";"UNICOOP FIRENZE S.C.R.L.";"00695/V1";"2019-02-09 00:00:00";"2019-02-15 11:48:02"
"9029646a-ce69-435d-a8ab-7124eb9ed84f";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00740/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:44"
"905599f1-5ed9-41ff-b564-7341f49f4a90";"IT00155400351";"CDD S.P.A.";"IT02643630847";"GRD SOCIETA' CONSORTILE A R.L.";"00361/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:37"
"9159a967-567d-4219-9b45-f312fe8767c9";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00229/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:27"
"918caf71-6c82-4536-ac3f-514285f83230";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00749/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:36"
"91bdde41-fa50-4734-bbc1-69eb588ae840";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00485/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:07"
"91fb4b35-5ab1-44e5-af7f-3a76a183e02e";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00054/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:03"
"920299bd-f50c-4f05-ad6a-7f15cfebd723";"IT00155400351";"CDD S.P.A.";"IT94060220483";"ASSOCIAZIONE BANCO ALIMENTARE DELLA  TOSCANA ONLUS";"07545/V1";"2018-12-31 00:00:00";"2019-01-24 10:54:04"
"92c3118c-9057-44b6-835d-485b716bb2f6";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00440/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:20"
"92e4cdb0-047e-4ecf-8c0a-05064778c9d9";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00031/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:02"
"93044314-6379-4009-a939-de4dddc2cfb5";"IT00155400351";"CDD S.P.A.";"IT01782190282";"F.LLI LANDO S.P.A.";"00560/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:06"
"938263a8-b4bb-4a39-8844-40632457e370";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00233/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:28"
"93a1cacd-6ed1-4d79-aff8-ad3c6836d901";"IT00155400351";"CDD S.P.A.";"IT05849840151";"RIALTO SPA";"07507/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"93b14c66-ef2a-4b71-8732-08acf531eb89";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"07492/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:07"
"93c6dab9-14c6-4d2b-af46-22cf0cde084d";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"07479/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"93de9403-ee09-4223-8544-a1aad84a3520";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00089/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"9468eb57-8d08-4fa0-9bfe-15d22e1724be";"IT00155400351";"CDD S.P.A.";"IT00986900793";"AZ S.P.A.";"07503/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"947117e5-dcbf-416f-952d-7ff866dac402";"IT00155400351";"CDD S.P.A.";"IT05135490877";"TO.CAL. DISTRIBUZIONE S.R.L.";"00604/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:25"
"95336cce-a9d8-48cd-842a-25052cf0d9b3";"IT00155400351";"CDD S.P.A.";"IT02416840235";"SPESA INTELLIGENTE S.P.A.-ROMENTINO";"00543/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:36"
"958ed2af-7653-4588-9b7f-d7e68ea8e5ab";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00324/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:39"
"95ca372f-60e7-4c47-a9a4-0b5f1a8363e5";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00574/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:02"
"95da2fe7-b7ed-41dd-baed-0a0abb017a24";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"07487/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"95f68362-1bdb-4897-9391-d5f8fc0ad02c";"IT00155400351";"CDD S.P.A.";"IT01300830922";"I.S.A. SPA IND.SERV.AGROALIMENTARI";"00131/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:07"
"9642451e-4100-4644-ae26-7dbf3e82f316";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"07480/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:06"
"967a1dc5-9bfc-41eb-84b2-5a124733609d";"IT00155400351";"CDD S.P.A.";"IT02049850544";"EUROSPIN TIRRENICA S.P.A.";"00409/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:21"
"96d0ffa3-d7a2-42f3-acda-973ac914d33c";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00755/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:41"
"973f9f73-63f1-4ce0-a4ac-9053f8413d5c";"IT00155400351";"CDD S.P.A.";"IT02544110592";"BEREN S.R.L.";"00616/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:25"
"974d4855-3a94-446c-a103-63e05e5e08a7";"IT00155400351";"CDD S.P.A.";"IT00562981209";"ALIMENTARI 2000 S.R.L.";"00697/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:48"
"975089e3-a362-4c63-900e-c705a18cb5f5";"IT00155400351";"CDD S.P.A.";"IT00986900793";"AZ S.P.A.";"00698/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:49"
"97bdd68d-5805-4cf5-9605-e97de4ae7bd4";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00140/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"97deaa1c-affd-4141-a978-92859c7ff9e2";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00107/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:09"
"98652d4b-b5a2-4e5a-966c-fd2956e54984";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00402/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:29"
"986e180f-bda7-4e72-9a59-025859b65af1";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00421/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:31"
"9883365f-61b6-4693-9632-fa9d8afbe7a0";"IT00155400351";"CDD S.P.A.";"IT11389451003";"RISPARMIO CASA SARDEGNA S.R.L.";"00528/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:32"
"9892b80f-bd4c-42cc-8cb9-6c740adeafda";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00577/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:39"
"98c6b1c0-f610-4a0d-981b-2867eccc6542";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"07467/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:05"
"98cef62e-a107-433c-aba4-3548f956b922";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00741/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:54"
"98db7cbd-e2fd-4b69-b072-97bea2115bf4";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00589/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:46"
"98dd5cf0-5c6d-40c1-84f1-7f48010a8ddf";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00144/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:05"
"98f2e36a-20ab-499f-b95b-4a151568bd9b";"IT00155400351";"CDD S.P.A.";"IT00103530499";"UNICOOP TIRRENO SC";"00207/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:24"
"99455c9d-7deb-4836-9165-9dcf70386c75";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00188/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:38"
"994c6f60-2c0b-42fa-8405-20c41683bb08";"IT00155400351";"CDD S.P.A.";"IT00562981209";"ALIMENTARI 2000 S.R.L.";"00697/V1";"2019-02-09 00:00:00";"2019-02-17 22:55:02"
"9969c93e-ac4b-4c86-90cd-6ab54cf6dda1";"IT00155400351";"CDD S.P.A.";"ITMRMPSP50L01H223D";"MARAMOTTI PROSPERO";"00026/V4";"2019-02-04 00:00:00";"2019-02-15 11:46:31"
"99dc281e-748c-429d-9989-401218672a90";"IT00155400351";"CDD S.P.A.";"IT03449910177";"DOLCIARIA CIDNEO S.P.A.";"00197/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:24"
"9a0a595e-7f96-424e-aabb-70a2a1e99426";"IT00155400351";"CDD S.P.A.";"IT00986900793";"AZ S.P.A.";"00100/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:10"
"9a1dd8ce-72ea-404c-819b-a72639217043";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00128/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:06"
"9abd7694-6133-4314-ad57-dcbd59ccffc5";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"07505/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"9ad6ea3e-181a-47a6-a318-60b650b09a70";"IT00155400351";"CDD S.P.A.";"IT03383830100";"NUME S.R.L.";"00405/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:38"
"9af0c5cc-1514-423a-976d-ad9f93f05b3c";"IT00155400351";"CDD S.P.A.";"IT01220100885";"ERGON SOCIETA' CONSORTILE A R.L.";"00403/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:38"
"9b2fb262-c532-490e-ab7e-99797c5a7634";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00759/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:35"
"9bc9723d-9a2e-4376-a466-ec6c3155ae6a";"IT00155400351";"CDD S.P.A.";"IT00145160354";"REALCO SOCIETA' COOPERATIVA";"00415/V1";"2019-01-31 00:00:00";"2019-02-01 17:52:43"
"9bfe76f2-fc87-4605-b44b-533bc33b4b80";"IT00155400351";"CDD S.P.A.";"IT01502200338";"B.O.S. S.R.L.";"00274/V1";"2019-01-19 00:00:00";"2019-01-25 12:34:10"
"9c009db5-1555-4f88-b097-9a136b56e382";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00288/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:37"
"9c12a37e-add5-4811-8b6d-143782064979";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00667/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:50"
"9d368626-f9f5-4df6-8b87-1ffa614a709b";"IT00155400351";"CDD S.P.A.";"IT00512290016";"CODE' CRAI OVEST COOPERATIVA";"00262/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:11"
"9d3d0a58-6e45-4c29-8ded-68b4eb0054c6";"IT00155400351";"CDD S.P.A.";"IT07390770720";"MAIORA S.R.L.";"00596/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:23"
"9d534ea7-1fa0-464a-beaf-5041aff8bad9";"IT00155400351";"CDD S.P.A.";"IT02358130355";"EMILIA DISCOUNT SRL A SOCIO UNICO";"00384/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:11"
"9daea1ec-8d90-46aa-96b3-b45ce258fa94";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00025/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"9e020e87-7907-44d9-95f3-0f884fa23614";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00026/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:05"
"9e0a96e6-6993-4137-89ba-94ab7ea0006a";"IT00155400351";"CDD S.P.A.";"IT01228380851";"C.D.S. S.P.A.";"00634/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:35"
"9e33e1e3-5692-452c-9435-25704c3f1616";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00155/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:05"
"9e62d5d3-ca90-4bd0-bb1a-32895ba283d9";"IT00155400351";"CDD S.P.A.";"IT04930910874";"DOLCIARIA MEDITERRANEA DI LEDDA F. & C. SNC";"00363/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:28"
"9e7b8cc7-ab87-4f8b-89f1-909fcb18fdb0";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00794/V1";"2019-02-15 00:00:00";"2019-02-19 10:50:02"
"9ee2636a-04ff-4ef6-a916-2bf1f0c51caa";"IT00155400351";"CDD S.P.A.";"IT00155400351";"CDD S.P.A. (AUTOFATTURA)";"00622/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:45"
"9f5b66e8-a9ee-46b4-a889-47892bc50c20";"IT00155400351";"CDD S.P.A.";"IT02273790697";"SARNI STORE S.R.L.";"00147/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:04"
"a01b98c8-65e8-4a43-8feb-6932b69e5ed1";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"07475/V1";"2018-12-28 00:00:00";"2019-01-03 11:18:05"
"a05dd598-d9e2-4259-9014-91a42e54e33b";"IT00155400351";"CDD S.P.A.";"IT00562981209";"ALIMENTARI 2000 S.R.L.";"00208/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:30"
"a086f61f-3c34-4420-879b-a2fca4f460ba";"IT00155400351";"CDD S.P.A.";"IT00519660476";"CONAD DEL TIRRENO SOC.COOP.";"00592/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:55"
"a0a262fc-76b4-4171-b32b-1b1b338f2698";"IT00155400351";"CDD S.P.A.";"IT06044570825";"EUROMANIA BUSINESS S.R.L.";"00375/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:34"
"a0ae1248-5366-4ac4-8719-180dd4a76326";"IT00155400351";"CDD S.P.A.";"IT00103300448";"MAGAZZINI GABRIELLI S.P.A.";"00532/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:32"
"a149d266-483e-49c3-889a-e60a7cdbd940";"IT00155400351";"CDD S.P.A.";"IT10748740015";"RISPARMIO CASA NORD OVEST S.R.L.";"00639/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:20"
"a14b645b-f286-4333-be2a-5091dd24f324";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00036/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
"a16836cb-80bc-421e-a478-55ce57e64fcb";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00714/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:55"
"a1cafe5a-fff9-4e69-be18-7f8553c7b820";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00247/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:03"
"a207bd45-8ac2-46b5-898f-aeac6018d08a";"IT00155400351";"CDD S.P.A.";"IT02147010041";"DULCIOLIVA S.R.L.";"07534/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:03"
"a22da7ce-b4f2-4e02-a9fb-e426df3e6b0b";"IT00155400351";"CDD S.P.A.";"IT05754810728";"APULIA DISTRIBUZIONE S.R.L.";"00587/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:02"
"a2467281-2907-4341-b794-e23f50fae128";"IT00155400351";"CDD S.P.A.";"IT02131000354";"SUPERMERCATO NOVELLARA";"00018/V4";"2019-01-24 00:00:00";"2019-01-29 11:52:27"
"a24ed068-40b6-4ebb-8df9-8d05b841ee41";"IT00155400351";"CDD S.P.A.";"IT08970540152";"SMA S.P.A.";"00321/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:22"
"a2a5c70b-c962-4eac-a6c1-c565de7bc3c2";"IT00155400351";"CDD S.P.A.";"IT04117520967";"COOP CONSORZIO NORD OVEST SOC.CONS. A R.L.";"00227/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:29"
"a2bfc6bd-d4de-495b-bd06-1294139c3b7d";"IT00155400351";"CDD S.P.A.";"IT03653460877";"EUROSPIN SICILIA S.P.A.";"00412/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:18"
"a3008b88-570d-4879-becb-68deecc256df";"IT00155400351";"CDD S.P.A.";"IT01033050335";"BERGAMO SUPERMERCATI SRL";"00059/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:01"
"a3078e3f-9baf-49fe-baf7-7a1ec27974ba";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00075/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:12"
"a3e3d34a-5f84-41b5-8470-220769981edc";"IT00155400351";"CDD S.P.A.";"IT03383830100";"NUME S.R.L.";"00448/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:58"
"a41dcce4-b5af-46a7-ad1e-9b0d2bf6c76d";"IT00155400351";"CDD S.P.A.";"IT00042340950";"F.LLI IBBA S.R.L.";"00606/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:35"
"a437bd85-5b62-42be-9a36-dd3ce9fa69b0";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00076/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:12"
"a46eab01-e2c5-4033-bae2-6622c3783930";"IT00155400351";"CDD S.P.A.";"IT00407780485";"UNICOOP FIRENZE S.C.R.L.";"00307/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:50"
"a49381f2-f044-4cf3-9712-5f78ac2eb38c";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00480/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:10"
"a4eb0c0f-300a-4d9e-9199-ca03fa1b4801";"IT00155400351";"CDD S.P.A.";"IT03585750155";"IPER MONTEBELLO S.P.A.";"00293/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:28"
"a4f30e1f-86d3-42e0-a080-199615b37ac8";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00242/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:27"
"a57f59a4-290e-4941-92af-3591a915ae88";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00065/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:12"
"a5b81bcc-26d7-406b-80cc-323bd6fe993c";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00071/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:12"
"a617f320-5a2e-4b09-80ed-94ea6a49e9e9";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"00235/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:19"
"a683915f-8f5e-4a97-a09d-1bec3ccfa164";"IT00155400351";"CDD S.P.A.";"IT11392351000";"RICA GEST S.R.L.";"00463/V1";"2019-01-31 00:00:00";"2019-02-01 17:55:24"
"a6d84cf3-001a-455a-8333-e34fe5ae06f9";"IT00155400351";"CDD S.P.A.";"IT03185210618";"MD S.P.A.";"00368/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:15"
"a82612e9-9d57-4ff5-920f-6bdf4b3a65fc";"IT00155400351";"CDD S.P.A.";"IT07515280159";"UNES MAXI S.P.A.";"07526/V1";"2018-12-31 00:00:00";"2019-01-11 12:18:02"
"a853f29d-79ad-4ded-9ed5-f43c8ef060c2";"IT00155400351";"CDD S.P.A.";"IT04186560167";"SI.RE. SRL";"00777/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:23"
"a8b1bd90-b50b-4388-a73f-fb318040d7e7";"IT00155400351";"CDD S.P.A.";"IT01206220053";"CENTRO 3A S.P.A.";"00159/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:03"
"a8c6779d-867b-4b56-858f-566684d0317b";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00119/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:08"
"a92d860d-208e-4064-9194-c022331559b9";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00244/V1";"2019-01-19 00:00:00";"2019-01-22 08:48:24"
"aa5e11f1-5880-484d-bac2-445e98424ca3";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00305/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:43"
"aa61c682-b06f-492a-9dad-8f386d7a4f90";"IT00155400351";"CDD S.P.A.";"IT12352891001";"ANTOGEST S.R.L.";"00508/V1";"2019-01-31 00:00:00";"2019-02-01 18:00:17"
"aa7f23fd-4e59-43c0-a339-cfdbb86786e2";"IT00155400351";"CDD S.P.A.";"IT00876120213";"CHEF EXPRESS S.P.A.";"00626/V1";"2019-01-31 00:00:00";"2019-02-06 18:08:38"
"aa7fbab7-fa66-4e45-b73f-c34abc01f275";"IT00155400351";"CDD S.P.A.";"IT03320960374";"CONAD SOC.COOP.";"00394/V1";"2019-01-29 00:00:00";"2019-02-01 17:52:35"
"aab0cbdd-5b6e-4bcc-b114-9cc4c7364f0b";"IT00155400351";"CDD S.P.A.";"IT04916380159";"ESSELUNGA S.P.A.";"00576/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:58"
"ab9f079e-c098-4492-b36c-028bdcb9ef89";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00359/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:37"
"ac36c5a6-0d2b-4e63-9a12-fbb13b1da493";"IT00155400351";"CDD S.P.A.";"IT01808090359";"SUPERMERCATO IL GIGLIO S.N.C. DI PORTIOLI NAZZARO & C.";"00009/V4";"2019-01-10 00:00:00";"2019-01-16 10:04:01"
"ac58ec5f-68fb-4848-b52a-54a7019c10f9";"IT00155400351";"CDD S.P.A.";"IT03195090240";"PRIX QUALITY S.P.A.";"00454/V1";"2019-01-31 00:00:00";"2019-02-01 17:54:58"
"acd72f2e-23af-41c8-b074-abc6d79eeadf";"IT00155400351";"CDD S.P.A.";"IT03768780136";"SUPER ERRE SRL";"00385/V1";"2019-01-26 00:00:00";"2019-01-29 11:52:33"
"acef4b1f-46f4-431e-8dc9-953b617cea99";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00137/V1";"2019-01-12 00:00:00";"2019-01-15 17:28:07"
"ad6b986d-c1c1-44bc-9d71-47e6fc598269";"IT00155400351";"CDD S.P.A.";"IT05849840151";"RIALTO SPA";"07506/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"ad7ce978-28e4-4872-8720-40a5913bbdf1";"IT00155400351";"CDD S.P.A.";"IT02045410731";"PASCAR S.R.L.";"00602/V1";"2019-01-31 00:00:00";"2019-02-04 18:07:30"
"add05772-ae9a-43dc-8f12-0aa33f76b2c4";"IT00155400351";"CDD S.P.A.";"IT00542090238";"MAXI DI S.R.L.";"00758/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:32"
"ae37c2ca-d404-4340-9abb-4ba6f4d579c0";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00689/V1";"2019-02-09 00:00:00";"2019-02-15 11:48:00"
"ae8ebecd-8a14-4455-b6b0-63cbf83b1f08";"IT00155400351";"CDD S.P.A.";"IT03349310965";"AUCHAN S.P.A.";"00711/V1";"2019-02-09 00:00:00";"2019-02-15 11:46:59"
"aeb0cc1a-e45b-4ca2-8fad-83912ccb879c";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00281/V1";"2019-01-26 00:00:00";"2019-01-29 11:53:01"
"af35678e-8c45-47d4-bc56-9167174f2223";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00555/V1";"2019-01-31 00:00:00";"2019-02-04 18:06:52"
"af403198-3f2d-4ec5-9107-c2526d1beffe";"IT00155400351";"CDD S.P.A.";"IT01751820356";"CONAD CENTRO NORD SOC.COOP.";"00671/V1";"2019-02-09 00:00:00";"2019-02-15 11:47:33"
"af502b50-66ad-47c4-ada7-40b47c854f13";"IT00155400351";"CDD S.P.A.";"IT02795150362";"CENTRALE ADRIATICA SOC.COOP.";"07512/V1";"2018-12-28 00:00:00";"2019-01-07 12:02:03"
"af5de73a-eeaa-404a-8ce7-e72abdbe73dd";"IT00155400351";"CDD S.P.A.";"IT12683790153";"GS S.P.A.";"00019/V1";"2019-01-05 00:00:00";"2019-01-08 16:40:06"
